,path,dataset,device,wn_id,im_id,eeg_session,global_session,inet_path
7962,data/mind-big-data/MindBigData_Imagenet_Insight_n02219486_20584_1_1405.csv,Imagenet,Insight,n02219486,20584,1,1405,data/mind-big-data-imagenet/n02219486/n02219486_20584.JPEG
7963,data/mind-big-data/MindBigData_Imagenet_Insight_n01910747_11139_1_315.csv,Imagenet,Insight,n01910747,11139,1,315,data/mind-big-data-imagenet/n01910747/n01910747_11139.JPEG
7964,data/mind-big-data/MindBigData_Imagenet_Insight_n02105412_5263_1_918.csv,Imagenet,Insight,n02105412,5263,1,918,data/mind-big-data-imagenet/n02105412/n02105412_5263.JPEG
7965,data/mind-big-data/MindBigData_Imagenet_Insight_n01644900_19341_1_1655.csv,Imagenet,Insight,n01644900,19341,1,1655,data/mind-big-data-imagenet/n01644900/n01644900_19341.JPEG
7966,data/mind-big-data/MindBigData_Imagenet_Insight_n03467517_17337_1_2749.csv,Imagenet,Insight,n03467517,17337,1,2749,data/mind-big-data-imagenet/n03467517/n03467517_17337.JPEG
7967,data/mind-big-data/MindBigData_Imagenet_Insight_n02487347_3574_1_101.csv,Imagenet,Insight,n02487347,3574,1,101,data/mind-big-data-imagenet/n02487347/n02487347_3574.JPEG
7968,data/mind-big-data/MindBigData_Imagenet_Insight_n02328150_10460_1_1338.csv,Imagenet,Insight,n02328150,10460,1,1338,data/mind-big-data-imagenet/n02328150/n02328150_10460.JPEG
7969,data/mind-big-data/MindBigData_Imagenet_Insight_n02093428_17390_1_39.csv,Imagenet,Insight,n02093428,17390,1,39,data/mind-big-data-imagenet/n02093428/n02093428_17390.JPEG
7970,data/mind-big-data/MindBigData_Imagenet_Insight_n02110806_2558_1_2185.csv,Imagenet,Insight,n02110806,2558,1,2185,data/mind-big-data-imagenet/n02110806/n02110806_2558.JPEG
7971,data/mind-big-data/MindBigData_Imagenet_Insight_n02033041_5279_1_249.csv,Imagenet,Insight,n02033041,5279,1,249,data/mind-big-data-imagenet/n02033041/n02033041_5279.JPEG
7972,data/mind-big-data/MindBigData_Imagenet_Insight_n01828970_2732_1_1588.csv,Imagenet,Insight,n01828970,2732,1,1588,data/mind-big-data-imagenet/n01828970/n01828970_2732.JPEG
7973,data/mind-big-data/MindBigData_Imagenet_Insight_n01677366_11647_1_782.csv,Imagenet,Insight,n01677366,11647,1,782,data/mind-big-data-imagenet/n01677366/n01677366_11647.JPEG
7974,data/mind-big-data/MindBigData_Imagenet_Insight_n01860187_261_1_911.csv,Imagenet,Insight,n01860187,261,1,911,data/mind-big-data-imagenet/n01860187/n01860187_261.JPEG
7975,data/mind-big-data/MindBigData_Imagenet_Insight_n02113624_429_1_737.csv,Imagenet,Insight,n02113624,429,1,737,data/mind-big-data-imagenet/n02113624/n02113624_429.JPEG
7976,data/mind-big-data/MindBigData_Imagenet_Insight_n02087046_6220_1_1984.csv,Imagenet,Insight,n02087046,6220,1,1984,data/mind-big-data-imagenet/n02087046/n02087046_6220.JPEG
7977,data/mind-big-data/MindBigData_Imagenet_Insight_n02113799_16234_1_1471.csv,Imagenet,Insight,n02113799,16234,1,1471,data/mind-big-data-imagenet/n02113799/n02113799_16234.JPEG
7978,data/mind-big-data/MindBigData_Imagenet_Insight_n04311174_5781_1_1496.csv,Imagenet,Insight,n04311174,5781,1,1496,data/mind-big-data-imagenet/n04311174/n04311174_5781.JPEG
7979,data/mind-big-data/MindBigData_Imagenet_Insight_n01534433_13026_1_423.csv,Imagenet,Insight,n01534433,13026,1,423,data/mind-big-data-imagenet/n01534433/n01534433_13026.JPEG
7980,data/mind-big-data/MindBigData_Imagenet_Insight_n04147183_6747_1_1024.csv,Imagenet,Insight,n04147183,6747,1,1024,data/mind-big-data-imagenet/n04147183/n04147183_6747.JPEG
7981,data/mind-big-data/MindBigData_Imagenet_Insight_n01728920_2047_1_1062.csv,Imagenet,Insight,n01728920,2047,1,1062,data/mind-big-data-imagenet/n01728920/n01728920_2047.JPEG
7982,data/mind-big-data/MindBigData_Imagenet_Insight_n03001627_3402_1_1233.csv,Imagenet,Insight,n03001627,3402,1,1233,data/mind-big-data-imagenet/n03001627/n03001627_3402.JPEG
7983,data/mind-big-data/MindBigData_Imagenet_Insight_n02769748_23265_1_809.csv,Imagenet,Insight,n02769748,23265,1,809,data/mind-big-data-imagenet/n02769748/n02769748_23265.JPEG
7984,data/mind-big-data/MindBigData_Imagenet_Insight_n04429376_4859_1_215.csv,Imagenet,Insight,n04429376,4859,1,215,data/mind-big-data-imagenet/n04429376/n04429376_4859.JPEG
7985,data/mind-big-data/MindBigData_Imagenet_Insight_n01495701_4900_1_2075.csv,Imagenet,Insight,n01495701,4900,1,2075,data/mind-big-data-imagenet/n01495701/n01495701_4900.JPEG
7986,data/mind-big-data/MindBigData_Imagenet_Insight_n02051845_27194_1_1173.csv,Imagenet,Insight,n02051845,27194,1,1173,data/mind-big-data-imagenet/n02051845/n02051845_27194.JPEG
7987,data/mind-big-data/MindBigData_Imagenet_Insight_n01910747_18793_1_282.csv,Imagenet,Insight,n01910747,18793,1,282,data/mind-big-data-imagenet/n01910747/n01910747_18793.JPEG
7988,data/mind-big-data/MindBigData_Imagenet_Insight_n01580077_11755_1_374.csv,Imagenet,Insight,n01580077,11755,1,374,data/mind-big-data-imagenet/n01580077/n01580077_11755.JPEG
7989,data/mind-big-data/MindBigData_Imagenet_Insight_n03764736_26188_1_1515.csv,Imagenet,Insight,n03764736,26188,1,1515,data/mind-big-data-imagenet/n03764736/n03764736_26188.JPEG
7990,data/mind-big-data/MindBigData_Imagenet_Insight_n04081281_22930_1_1642.csv,Imagenet,Insight,n04081281,22930,1,1642,data/mind-big-data-imagenet/n04081281/n04081281_22930.JPEG
7991,data/mind-big-data/MindBigData_Imagenet_Insight_n02398521_5108_1_348.csv,Imagenet,Insight,n02398521,5108,1,348,data/mind-big-data-imagenet/n02398521/n02398521_5108.JPEG
7992,data/mind-big-data/MindBigData_Imagenet_Insight_n02077923_2092_1_100.csv,Imagenet,Insight,n02077923,2092,1,100,data/mind-big-data-imagenet/n02077923/n02077923_2092.JPEG
7993,data/mind-big-data/MindBigData_Imagenet_Insight_n02106166_652_1_746.csv,Imagenet,Insight,n02106166,652,1,746,data/mind-big-data-imagenet/n02106166/n02106166_652.JPEG
7994,data/mind-big-data/MindBigData_Imagenet_Insight_n02131653_11017_1_36.csv,Imagenet,Insight,n02131653,11017,1,36,data/mind-big-data-imagenet/n02131653/n02131653_11017.JPEG
7995,data/mind-big-data/MindBigData_Imagenet_Insight_n02056570_9832_1_323.csv,Imagenet,Insight,n02056570,9832,1,323,data/mind-big-data-imagenet/n02056570/n02056570_9832.JPEG
7996,data/mind-big-data/MindBigData_Imagenet_Insight_n02097130_3321_1_1695.csv,Imagenet,Insight,n02097130,3321,1,1695,data/mind-big-data-imagenet/n02097130/n02097130_3321.JPEG
7997,data/mind-big-data/MindBigData_Imagenet_Insight_n02105251_4223_1_2346.csv,Imagenet,Insight,n02105251,4223,1,2346,data/mind-big-data-imagenet/n02105251/n02105251_4223.JPEG
7998,data/mind-big-data/MindBigData_Imagenet_Insight_n04334599_35981_1_1303.csv,Imagenet,Insight,n04334599,35981,1,1303,data/mind-big-data-imagenet/n04334599/n04334599_35981.JPEG
7999,data/mind-big-data/MindBigData_Imagenet_Insight_n02100877_26269_1_2685.csv,Imagenet,Insight,n02100877,26269,1,2685,data/mind-big-data-imagenet/n02100877/n02100877_26269.JPEG
8000,data/mind-big-data/MindBigData_Imagenet_Insight_n03063338_7632_1_2643.csv,Imagenet,Insight,n03063338,7632,1,2643,data/mind-big-data-imagenet/n03063338/n03063338_7632.JPEG
8001,data/mind-big-data/MindBigData_Imagenet_Insight_n02101388_4997_1_1300.csv,Imagenet,Insight,n02101388,4997,1,1300,data/mind-big-data-imagenet/n02101388/n02101388_4997.JPEG
8002,data/mind-big-data/MindBigData_Imagenet_Insight_n02108422_1548_1_2318.csv,Imagenet,Insight,n02108422,1548,1,2318,data/mind-big-data-imagenet/n02108422/n02108422_1548.JPEG
8003,data/mind-big-data/MindBigData_Imagenet_Insight_n00141669_637_1_2105.csv,Imagenet,Insight,n00141669,637,1,2105,data/mind-big-data-imagenet/n00141669/n00141669_637.JPEG
8004,data/mind-big-data/MindBigData_Imagenet_Insight_n01669191_8803_1_2370.csv,Imagenet,Insight,n01669191,8803,1,2370,data/mind-big-data-imagenet/n01669191/n01669191_8803.JPEG
8005,data/mind-big-data/MindBigData_Imagenet_Insight_n02105641_9067_1_731.csv,Imagenet,Insight,n02105641,9067,1,731,data/mind-big-data-imagenet/n02105641/n02105641_9067.JPEG
8006,data/mind-big-data/MindBigData_Imagenet_Insight_n02106662_1006_1_1263.csv,Imagenet,Insight,n02106662,1006,1,1263,data/mind-big-data-imagenet/n02106662/n02106662_1006.JPEG
8007,data/mind-big-data/MindBigData_Imagenet_Insight_n02095314_5728_1_2279.csv,Imagenet,Insight,n02095314,5728,1,2279,data/mind-big-data-imagenet/n02095314/n02095314_5728.JPEG
8008,data/mind-big-data/MindBigData_Imagenet_Insight_n02134084_3875_1_358.csv,Imagenet,Insight,n02134084,3875,1,358,data/mind-big-data-imagenet/n02134084/n02134084_3875.JPEG
8009,data/mind-big-data/MindBigData_Imagenet_Insight_n03770679_11691_1_34.csv,Imagenet,Insight,n03770679,11691,1,34,data/mind-big-data-imagenet/n03770679/n03770679_11691.JPEG
8010,data/mind-big-data/MindBigData_Imagenet_Insight_n01644900_9658_1_2.csv,Imagenet,Insight,n01644900,9658,1,2,data/mind-big-data-imagenet/n01644900/n01644900_9658.JPEG
8011,data/mind-big-data/MindBigData_Imagenet_Insight_n10565667_868_1_2106.csv,Imagenet,Insight,n10565667,868,1,2106,data/mind-big-data-imagenet/n10565667/n10565667_868.JPEG
8012,data/mind-big-data/MindBigData_Imagenet_Insight_n01614925_12977_1_1132.csv,Imagenet,Insight,n01614925,12977,1,1132,data/mind-big-data-imagenet/n01614925/n01614925_12977.JPEG
8013,data/mind-big-data/MindBigData_Imagenet_Insight_n03642806_340_1_559.csv,Imagenet,Insight,n03642806,340,1,559,data/mind-big-data-imagenet/n03642806/n03642806_340.JPEG
8014,data/mind-big-data/MindBigData_Imagenet_Insight_n03636649_1824_1_1819.csv,Imagenet,Insight,n03636649,1824,1,1819,data/mind-big-data-imagenet/n03636649/n03636649_1824.JPEG
8015,data/mind-big-data/MindBigData_Imagenet_Insight_n02487347_8192_1_1612.csv,Imagenet,Insight,n02487347,8192,1,1612,data/mind-big-data-imagenet/n02487347/n02487347_8192.JPEG
8016,data/mind-big-data/MindBigData_Imagenet_Insight_n07697313_20062_1_1158.csv,Imagenet,Insight,n07697313,20062,1,1158,data/mind-big-data-imagenet/n07697313/n07697313_20062.JPEG
8017,data/mind-big-data/MindBigData_Imagenet_Insight_n02880940_9264_1_63.csv,Imagenet,Insight,n02880940,9264,1,63,data/mind-big-data-imagenet/n02880940/n02880940_9264.JPEG
8018,data/mind-big-data/MindBigData_Imagenet_Insight_n02828884_2672_1_2368.csv,Imagenet,Insight,n02828884,2672,1,2368,data/mind-big-data-imagenet/n02828884/n02828884_2672.JPEG
8019,data/mind-big-data/MindBigData_Imagenet_Insight_n02786058_11374_1_2672.csv,Imagenet,Insight,n02786058,11374,1,2672,data/mind-big-data-imagenet/n02786058/n02786058_11374.JPEG
8020,data/mind-big-data/MindBigData_Imagenet_Insight_n07880968_6191_1_2342.csv,Imagenet,Insight,n07880968,6191,1,2342,data/mind-big-data-imagenet/n07880968/n07880968_6191.JPEG
8021,data/mind-big-data/MindBigData_Imagenet_Insight_n02113186_12419_1_1782.csv,Imagenet,Insight,n02113186,12419,1,1782,data/mind-big-data-imagenet/n02113186/n02113186_12419.JPEG
8022,data/mind-big-data/MindBigData_Imagenet_Insight_n02093859_1229_1_609.csv,Imagenet,Insight,n02093859,1229,1,609,data/mind-big-data-imagenet/n02093859/n02093859_1229.JPEG
8023,data/mind-big-data/MindBigData_Imagenet_Insight_n02355227_12856_1_2661.csv,Imagenet,Insight,n02355227,12856,1,2661,data/mind-big-data-imagenet/n02355227/n02355227_12856.JPEG
8024,data/mind-big-data/MindBigData_Imagenet_Insight_n02096585_2727_1_1704.csv,Imagenet,Insight,n02096585,2727,1,1704,data/mind-big-data-imagenet/n02096585/n02096585_2727.JPEG
8025,data/mind-big-data/MindBigData_Imagenet_Insight_n03529860_2139_1_433.csv,Imagenet,Insight,n03529860,2139,1,433,data/mind-big-data-imagenet/n03529860/n03529860_2139.JPEG
8026,data/mind-big-data/MindBigData_Imagenet_Insight_n02102480_5287_1_1825.csv,Imagenet,Insight,n02102480,5287,1,1825,data/mind-big-data-imagenet/n02102480/n02102480_5287.JPEG
8027,data/mind-big-data/MindBigData_Imagenet_Insight_n02091467_5000_1_1292.csv,Imagenet,Insight,n02091467,5000,1,1292,data/mind-big-data-imagenet/n02091467/n02091467_5000.JPEG
8028,data/mind-big-data/MindBigData_Imagenet_Insight_n02396427_21880_1_424.csv,Imagenet,Insight,n02396427,21880,1,424,data/mind-big-data-imagenet/n02396427/n02396427_21880.JPEG
8029,data/mind-big-data/MindBigData_Imagenet_Insight_n04540053_9280_1_2428.csv,Imagenet,Insight,n04540053,9280,1,2428,data/mind-big-data-imagenet/n04540053/n04540053_9280.JPEG
8030,data/mind-big-data/MindBigData_Imagenet_Insight_n01726692_2465_1_2066.csv,Imagenet,Insight,n01726692,2465,1,2066,data/mind-big-data-imagenet/n01726692/n01726692_2465.JPEG
8031,data/mind-big-data/MindBigData_Imagenet_Insight_n02105855_14126_1_1228.csv,Imagenet,Insight,n02105855,14126,1,1228,data/mind-big-data-imagenet/n02105855/n02105855_14126.JPEG
8032,data/mind-big-data/MindBigData_Imagenet_Insight_n02326432_32993_1_982.csv,Imagenet,Insight,n02326432,32993,1,982,data/mind-big-data-imagenet/n02326432/n02326432_32993.JPEG
8033,data/mind-big-data/MindBigData_Imagenet_Insight_n02777292_17884_1_1546.csv,Imagenet,Insight,n02777292,17884,1,1546,data/mind-big-data-imagenet/n02777292/n02777292_17884.JPEG
8034,data/mind-big-data/MindBigData_Imagenet_Insight_n03498962_8898_1_1668.csv,Imagenet,Insight,n03498962,8898,1,1668,data/mind-big-data-imagenet/n03498962/n03498962_8898.JPEG
8035,data/mind-big-data/MindBigData_Imagenet_Insight_n01726692_14311_1_254.csv,Imagenet,Insight,n01726692,14311,1,254,data/mind-big-data-imagenet/n01726692/n01726692_14311.JPEG
8036,data/mind-big-data/MindBigData_Imagenet_Insight_n04039381_3836_1_2585.csv,Imagenet,Insight,n04039381,3836,1,2585,data/mind-big-data-imagenet/n04039381/n04039381_3836.JPEG
8037,data/mind-big-data/MindBigData_Imagenet_Insight_n02109047_13630_1_914.csv,Imagenet,Insight,n02109047,13630,1,914,data/mind-big-data-imagenet/n02109047/n02109047_13630.JPEG
8038,data/mind-big-data/MindBigData_Imagenet_Insight_n04146614_5640_1_1284.csv,Imagenet,Insight,n04146614,5640,1,1284,data/mind-big-data-imagenet/n04146614/n04146614_5640.JPEG
8039,data/mind-big-data/MindBigData_Imagenet_Insight_n02087394_29946_1_920.csv,Imagenet,Insight,n02087394,29946,1,920,data/mind-big-data-imagenet/n02087394/n02087394_29946.JPEG
8040,data/mind-big-data/MindBigData_Imagenet_Insight_n04039381_5781_1_1708.csv,Imagenet,Insight,n04039381,5781,1,1708,data/mind-big-data-imagenet/n04039381/n04039381_5781.JPEG
8041,data/mind-big-data/MindBigData_Imagenet_Insight_n02110627_8250_1_1213.csv,Imagenet,Insight,n02110627,8250,1,1213,data/mind-big-data-imagenet/n02110627/n02110627_8250.JPEG
8042,data/mind-big-data/MindBigData_Imagenet_Insight_n01944390_11223_1_2606.csv,Imagenet,Insight,n01944390,11223,1,2606,data/mind-big-data-imagenet/n01944390/n01944390_11223.JPEG
8043,data/mind-big-data/MindBigData_Imagenet_Insight_n04074963_19162_1_1150.csv,Imagenet,Insight,n04074963,19162,1,1150,data/mind-big-data-imagenet/n04074963/n04074963_19162.JPEG
8044,data/mind-big-data/MindBigData_Imagenet_Insight_n03400231_16532_1_135.csv,Imagenet,Insight,n03400231,16532,1,135,data/mind-big-data-imagenet/n03400231/n03400231_16532.JPEG
8045,data/mind-big-data/MindBigData_Imagenet_Insight_n02277742_18218_1_2568.csv,Imagenet,Insight,n02277742,18218,1,2568,data/mind-big-data-imagenet/n02277742/n02277742_18218.JPEG
8046,data/mind-big-data/MindBigData_Imagenet_Insight_n03344393_3339_1_1304.csv,Imagenet,Insight,n03344393,3339,1,1304,data/mind-big-data-imagenet/n03344393/n03344393_3339.JPEG
8047,data/mind-big-data/MindBigData_Imagenet_Insight_n01944390_2017_1_1590.csv,Imagenet,Insight,n01944390,2017,1,1590,data/mind-big-data-imagenet/n01944390/n01944390_2017.JPEG
8048,data/mind-big-data/MindBigData_Imagenet_Insight_n04487081_6902_1_1439.csv,Imagenet,Insight,n04487081,6902,1,1439,data/mind-big-data-imagenet/n04487081/n04487081_6902.JPEG
8049,data/mind-big-data/MindBigData_Imagenet_Insight_n03095699_16402_1_1363.csv,Imagenet,Insight,n03095699,16402,1,1363,data/mind-big-data-imagenet/n03095699/n03095699_16402.JPEG
8050,data/mind-big-data/MindBigData_Imagenet_Insight_n04116512_8445_1_2667.csv,Imagenet,Insight,n04116512,8445,1,2667,data/mind-big-data-imagenet/n04116512/n04116512_8445.JPEG
8051,data/mind-big-data/MindBigData_Imagenet_Insight_n04509417_3589_1_2644.csv,Imagenet,Insight,n04509417,3589,1,2644,data/mind-big-data-imagenet/n04509417/n04509417_3589.JPEG
8052,data/mind-big-data/MindBigData_Imagenet_Insight_n03445924_4980_1_1773.csv,Imagenet,Insight,n03445924,4980,1,1773,data/mind-big-data-imagenet/n03445924/n03445924_4980.JPEG
8053,data/mind-big-data/MindBigData_Imagenet_Insight_n04116512_66954_1_574.csv,Imagenet,Insight,n04116512,66954,1,574,data/mind-big-data-imagenet/n04116512/n04116512_66954.JPEG
8054,data/mind-big-data/MindBigData_Imagenet_Insight_n02084071_23907_1_2504.csv,Imagenet,Insight,n02084071,23907,1,2504,data/mind-big-data-imagenet/n02084071/n02084071_23907.JPEG
8055,data/mind-big-data/MindBigData_Imagenet_Insight_n02791124_6664_1_1670.csv,Imagenet,Insight,n02791124,6664,1,1670,data/mind-big-data-imagenet/n02791124/n02791124_6664.JPEG
8056,data/mind-big-data/MindBigData_Imagenet_Insight_n07768694_3279_1_1758.csv,Imagenet,Insight,n07768694,3279,1,1758,data/mind-big-data-imagenet/n07768694/n07768694_3279.JPEG
8057,data/mind-big-data/MindBigData_Imagenet_Insight_n01662784_1576_1_1309.csv,Imagenet,Insight,n01662784,1576,1,1309,data/mind-big-data-imagenet/n01662784/n01662784_1576.JPEG
8058,data/mind-big-data/MindBigData_Imagenet_Insight_n03908714_6802_1_2523.csv,Imagenet,Insight,n03908714,6802,1,2523,data/mind-big-data-imagenet/n03908714/n03908714_6802.JPEG
8059,data/mind-big-data/MindBigData_Imagenet_Insight_n04118776_40417_1_1939.csv,Imagenet,Insight,n04118776,40417,1,1939,data/mind-big-data-imagenet/n04118776/n04118776_40417.JPEG
8060,data/mind-big-data/MindBigData_Imagenet_Insight_n03085013_23552_1_2034.csv,Imagenet,Insight,n03085013,23552,1,2034,data/mind-big-data-imagenet/n03085013/n03085013_23552.JPEG
8061,data/mind-big-data/MindBigData_Imagenet_Insight_n02279972_15661_1_646.csv,Imagenet,Insight,n02279972,15661,1,646,data/mind-big-data-imagenet/n02279972/n02279972_15661.JPEG
8062,data/mind-big-data/MindBigData_Imagenet_Insight_n04483307_2808_1_480.csv,Imagenet,Insight,n04483307,2808,1,480,data/mind-big-data-imagenet/n04483307/n04483307_2808.JPEG
8063,data/mind-big-data/MindBigData_Imagenet_Insight_n04336792_19464_1_407.csv,Imagenet,Insight,n04336792,19464,1,407,data/mind-big-data-imagenet/n04336792/n04336792_19464.JPEG
8064,data/mind-big-data/MindBigData_Imagenet_Insight_n02402425_46507_1_2024.csv,Imagenet,Insight,n02402425,46507,1,2024,data/mind-big-data-imagenet/n02402425/n02402425_46507.JPEG
8065,data/mind-big-data/MindBigData_Imagenet_Insight_n04081281_4773_1_856.csv,Imagenet,Insight,n04081281,4773,1,856,data/mind-big-data-imagenet/n04081281/n04081281_4773.JPEG
8066,data/mind-big-data/MindBigData_Imagenet_Insight_n03673027_2305_1_2595.csv,Imagenet,Insight,n03673027,2305,1,2595,data/mind-big-data-imagenet/n03673027/n03673027_2305.JPEG
8067,data/mind-big-data/MindBigData_Imagenet_Insight_n03207941_7094_1_1192.csv,Imagenet,Insight,n03207941,7094,1,1192,data/mind-big-data-imagenet/n03207941/n03207941_7094.JPEG
8068,data/mind-big-data/MindBigData_Imagenet_Insight_n07768694_35986_1_2299.csv,Imagenet,Insight,n07768694,35986,1,2299,data/mind-big-data-imagenet/n07768694/n07768694_35986.JPEG
8069,data/mind-big-data/MindBigData_Imagenet_Insight_n01582220_80_1_1061.csv,Imagenet,Insight,n01582220,80,1,1061,data/mind-big-data-imagenet/n01582220/n01582220_80.JPEG
8070,data/mind-big-data/MindBigData_Imagenet_Insight_n01582220_5870_1_562.csv,Imagenet,Insight,n01582220,5870,1,562,data/mind-big-data-imagenet/n01582220/n01582220_5870.JPEG
8071,data/mind-big-data/MindBigData_Imagenet_Insight_n02098105_539_1_1964.csv,Imagenet,Insight,n02098105,539,1,1964,data/mind-big-data-imagenet/n02098105/n02098105_539.JPEG
8072,data/mind-big-data/MindBigData_Imagenet_Insight_n04146614_2667_1_635.csv,Imagenet,Insight,n04146614,2667,1,635,data/mind-big-data-imagenet/n04146614/n04146614_2667.JPEG
8073,data/mind-big-data/MindBigData_Imagenet_Insight_n03127747_5057_1_1799.csv,Imagenet,Insight,n03127747,5057,1,1799,data/mind-big-data-imagenet/n03127747/n03127747_5057.JPEG
8074,data/mind-big-data/MindBigData_Imagenet_Insight_n03690938_1153_1_945.csv,Imagenet,Insight,n03690938,1153,1,945,data/mind-big-data-imagenet/n03690938/n03690938_1153.JPEG
8075,data/mind-big-data/MindBigData_Imagenet_Insight_n04118538_1055_1_624.csv,Imagenet,Insight,n04118538,1055,1,624,data/mind-big-data-imagenet/n04118538/n04118538_1055.JPEG
8076,data/mind-big-data/MindBigData_Imagenet_Insight_n04311174_1268_1_1478.csv,Imagenet,Insight,n04311174,1268,1,1478,data/mind-big-data-imagenet/n04311174/n04311174_1268.JPEG
8077,data/mind-big-data/MindBigData_Imagenet_Insight_n01692333_3643_1_553.csv,Imagenet,Insight,n01692333,3643,1,553,data/mind-big-data-imagenet/n01692333/n01692333_3643.JPEG
8078,data/mind-big-data/MindBigData_Imagenet_Insight_n02692232_14003_1_2679.csv,Imagenet,Insight,n02692232,14003,1,2679,data/mind-big-data-imagenet/n02692232/n02692232_14003.JPEG
8079,data/mind-big-data/MindBigData_Imagenet_Insight_n02951358_780_1_501.csv,Imagenet,Insight,n02951358,780,1,501,data/mind-big-data-imagenet/n02951358/n02951358_780.JPEG
8080,data/mind-big-data/MindBigData_Imagenet_Insight_n02328150_8001_1_1552.csv,Imagenet,Insight,n02328150,8001,1,1552,data/mind-big-data-imagenet/n02328150/n02328150_8001.JPEG
8081,data/mind-big-data/MindBigData_Imagenet_Insight_n03916031_322_1_1251.csv,Imagenet,Insight,n03916031,322,1,1251,data/mind-big-data-imagenet/n03916031/n03916031_322.JPEG
8082,data/mind-big-data/MindBigData_Imagenet_Insight_n03710721_8908_1_2277.csv,Imagenet,Insight,n03710721,8908,1,2277,data/mind-big-data-imagenet/n03710721/n03710721_8908.JPEG
8083,data/mind-big-data/MindBigData_Imagenet_Insight_n02112018_5317_1_363.csv,Imagenet,Insight,n02112018,5317,1,363,data/mind-big-data-imagenet/n02112018/n02112018_5317.JPEG
8084,data/mind-big-data/MindBigData_Imagenet_Insight_n02802426_5221_1_1909.csv,Imagenet,Insight,n02802426,5221,1,1909,data/mind-big-data-imagenet/n02802426/n02802426_5221.JPEG
8085,data/mind-big-data/MindBigData_Imagenet_Insight_n02009912_9793_1_442.csv,Imagenet,Insight,n02009912,9793,1,442,data/mind-big-data-imagenet/n02009912/n02009912_9793.JPEG
8086,data/mind-big-data/MindBigData_Imagenet_Insight_n02102973_5030_1_2439.csv,Imagenet,Insight,n02102973,5030,1,2439,data/mind-big-data-imagenet/n02102973/n02102973_5030.JPEG
8087,data/mind-big-data/MindBigData_Imagenet_Insight_n03344393_12274_1_1081.csv,Imagenet,Insight,n03344393,12274,1,1081,data/mind-big-data-imagenet/n03344393/n03344393_12274.JPEG
8088,data/mind-big-data/MindBigData_Imagenet_Insight_n04256520_1418_1_1766.csv,Imagenet,Insight,n04256520,1418,1,1766,data/mind-big-data-imagenet/n04256520/n04256520_1418.JPEG
8089,data/mind-big-data/MindBigData_Imagenet_Insight_n01534433_10189_1_1716.csv,Imagenet,Insight,n01534433,10189,1,1716,data/mind-big-data-imagenet/n01534433/n01534433_10189.JPEG
8090,data/mind-big-data/MindBigData_Imagenet_Insight_n02025239_4230_1_2051.csv,Imagenet,Insight,n02025239,4230,1,2051,data/mind-big-data-imagenet/n02025239/n02025239_4230.JPEG
8091,data/mind-big-data/MindBigData_Imagenet_Insight_n02374451_14477_1_2531.csv,Imagenet,Insight,n02374451,14477,1,2531,data/mind-big-data-imagenet/n02374451/n02374451_14477.JPEG
8092,data/mind-big-data/MindBigData_Imagenet_Insight_n02110627_5522_1_708.csv,Imagenet,Insight,n02110627,5522,1,708,data/mind-big-data-imagenet/n02110627/n02110627_5522.JPEG
8093,data/mind-big-data/MindBigData_Imagenet_Insight_n02276258_4748_1_2063.csv,Imagenet,Insight,n02276258,4748,1,2063,data/mind-big-data-imagenet/n02276258/n02276258_4748.JPEG
8094,data/mind-big-data/MindBigData_Imagenet_Insight_n03481172_19725_1_2146.csv,Imagenet,Insight,n03481172,19725,1,2146,data/mind-big-data-imagenet/n03481172/n03481172_19725.JPEG
8095,data/mind-big-data/MindBigData_Imagenet_Insight_n03891251_436_1_2413.csv,Imagenet,Insight,n03891251,436,1,2413,data/mind-big-data-imagenet/n03891251/n03891251_436.JPEG
8096,data/mind-big-data/MindBigData_Imagenet_Insight_n03095699_2830_1_2606.csv,Imagenet,Insight,n03095699,2830,1,2606,data/mind-big-data-imagenet/n03095699/n03095699_2830.JPEG
8097,data/mind-big-data/MindBigData_Imagenet_Insight_n02503517_4212_1_2355.csv,Imagenet,Insight,n02503517,4212,1,2355,data/mind-big-data-imagenet/n02503517/n02503517_4212.JPEG
8098,data/mind-big-data/MindBigData_Imagenet_Insight_n02108915_11207_1_1163.csv,Imagenet,Insight,n02108915,11207,1,1163,data/mind-big-data-imagenet/n02108915/n02108915_11207.JPEG
8099,data/mind-big-data/MindBigData_Imagenet_Insight_n02389026_10387_1_2345.csv,Imagenet,Insight,n02389026,10387,1,2345,data/mind-big-data-imagenet/n02389026/n02389026_10387.JPEG
8100,data/mind-big-data/MindBigData_Imagenet_Insight_n02037110_937_1_172.csv,Imagenet,Insight,n02037110,937,1,172,data/mind-big-data-imagenet/n02037110/n02037110_937.JPEG
8101,data/mind-big-data/MindBigData_Imagenet_Insight_n02992211_30362_1_1738.csv,Imagenet,Insight,n02992211,30362,1,1738,data/mind-big-data-imagenet/n02992211/n02992211_30362.JPEG
8102,data/mind-big-data/MindBigData_Imagenet_Insight_n02389026_6226_1_2052.csv,Imagenet,Insight,n02389026,6226,1,2052,data/mind-big-data-imagenet/n02389026/n02389026_6226.JPEG
8103,data/mind-big-data/MindBigData_Imagenet_Insight_n01592084_5091_1_2132.csv,Imagenet,Insight,n01592084,5091,1,2132,data/mind-big-data-imagenet/n01592084/n01592084_5091.JPEG
